Last login: Mon Apr 27 02:08:37 on ttys010
/Users/satyamyadav/Desktop/Personal/ATOM/Run\ ATOM.command ; exit;
satyamyadav@Satyams-MacBook-Air ~ % /Users/satyamyadav/Desktop/Personal/ATOM/Run\ ATOM.command ; exit;
=== ATOM bundle launcher self-test (optional) ===
ok /Users/satyamyadav/Desktop/Personal/ATOM/.venv/bin/python
=== Starting ATOM via bundle launcher — leave this window open ===
2026-04-27 02:09:09 | atom.main              | INFO  | TTS ready (492ms: voice select + prewarm)
2026-04-27 02:09:10 | atom.brain.mlx         | INFO  | MLX model role=primary loaded in 918ms
2026-04-27 02:09:10 | atom.brain.mlx         | INFO  | MLX prompt-cache restored: role=primary tokens=260 (warm prefill on next turn)
2026-04-27 02:09:10 | atom.brain.mlx         | INFO  | MLX: aliasing loaded weights for role=fast from primary
2026-04-27 02:09:10 | atom.brain.mlx         | INFO  | Loading MLX model role=ultra profile=optimal path=qwen3-0.6b-instruct-4bit
2026-04-27 02:09:11 | atom.stt_whisperkit    | INFO  | WhisperKit: kicked serve pid=24902 has not yet bound; continuing to readiness wait
2026-04-27 02:09:11 | atom.brain.mlx         | INFO  | MLX model role=ultra loaded in 457ms
2026-04-27 02:09:11 | atom.local_brain       | INFO  | Local brain ready in 1641ms (MLX, role=all_roles, agentic mode)
2026-04-27 02:09:11 | atom.brain.mlx         | INFO  | MLX sampler compiled via mx.compile (temp=0.60 top_p=0.85)
2026-04-27 02:09:11 | atom.code_introspector | INFO  | Code introspection complete: 501 files, 610 classes, 2357 functions in 2106ms
2026-04-27 02:09:11 | atom.main              | INFO  | CodeIntrospector ready: 501 modules indexed (background scan)
2026-04-27 02:09:11 | atom.intent.memory_recall | INFO  | memory_recall_intent: topic='' scope='earlier' hits=20
2026-04-27 02:09:11 | atom.tts_macos         | WARNING | NSSpeechSynthesizer never started (isSpeaking=False after 1.5s); aborting blocking wait. stuck_starts=1
2026-04-27 02:09:11 | atom.tts_macos         | WARNING | TTS preflight: native synth wedged (stuck_starts=1) — flipping to `say` backend before first greeting
2026-04-27 02:09:11 | atom.main              | INFO  | Boot warm: TTS preflight (ok=False, 1646ms)
2026-04-27 02:09:11 | atom.vector_store      | INFO  | Vector store warmed in 20ms: conversations=30(1ms), facts=268(18ms) (backend=chromadb)
2026-04-27 02:09:11 | atom.main              | INFO  | Boot warm: vector store warm pass (20ms)
2026-04-27 02:09:11 | atom.cloud.rotating    | INFO  | RotatingCloudClient: TLS warm pass — warmed=4 skipped=0 in 191ms (per-slot=groq:32ms, gemini:28ms, cerebras:28ms, nvidia:101ms)
2026-04-27 02:09:11 | atom.main              | INFO  | Boot warm: cloud TLS pass (warmed=4 skipped=0, 191ms)
2026-04-27 02:09:11 | atom.cloud.rotating    | INFO  | RotatingCloudClient: circuit auto-recovery started (interval=30s)
2026-04-27 02:09:11 | atom.main              | INFO  | Boot warm pass: 2211ms (stt_kick=True, tts_preflight=False, cloud=warmed=4 skipped=0)
2026-04-27 02:09:12 | atom.brain.mlx         | INFO  | MLX [optimal/fast]: 1418ms, 1 tokens, ~1 words, 28673.8 tok/s, peak 3.41GB
2026-04-27 02:09:12 | atom.brain.mlx         | INFO  | MLX prompt prefix pinned: role=fast tokens=1434 elapsed=1418ms source=atom_persona.md
2026-04-27 02:09:12 | atom.boot.cold_start   | INFO  | Cold start: persona pinned on role=fast tokens=1434 in 1421ms (chain-serial)
2026-04-27 02:09:12 | atom.brain.mlx         | INFO  | MLX [optimal/ultra]: 231ms, 1 tokens, ~1 words, 13528.9 tok/s, peak 3.41GB
2026-04-27 02:09:12 | atom.brain.mlx         | INFO  | MLX prompt prefix pinned: role=ultra tokens=1434 elapsed=231ms source=atom_persona.md
2026-04-27 02:09:12 | atom.boot.cold_start   | INFO  | Cold start: persona pinned on role=ultra tokens=1434 in 234ms (chain-serial)
Fetching 12 files: 100%|██████████| 12/12 [00:00<00:00, 48818.28it/s]
2026-04-27 02:09:13 | atom.embedding         | INFO  | Embedding provider loaded: mlx_embeddings model=mlx-community/all-MiniLM-L6-v2-4bit (384-dim, numpy=yes) in 644ms
2026-04-27 02:09:13 | atom.embedding         | INFO  | Embedding warmup encode: 6ms (4 shapes compiled)
2026-04-27 02:09:13 | atom.memory            | INFO  | Memory engine: embeddings warm-up ready in 651ms
2026-04-27 02:09:13 | atom.boot.cold_start   | INFO  | Cold start: VLM warm-at-boot disabled by config (vision.vlm.warm_at_boot=false); will load lazily on first describe() call
2026-04-27 02:09:13 | atom.boot.cold_start   | INFO  | Cold start: primed 17 intent-engine regex paths
2026-04-27 02:09:13 | atom.boot.cold_start   | INFO  | Cold start: pre-classified 10 skill expansion target(s)
2026-04-27 02:09:13 | atom.boot.cold_start   | INFO  | Cold start ready in 4116ms (fast=True embeddings=True session=0 cache=20 context=True vlm=False vlm_ms=0)
2026-04-27 02:09:13 | atom.main              | INFO  | Cold-start bootstrap: 4116ms (fast=True embeddings=True session=0 cache=20)
2026-04-27 02:09:13 | atom.main              | INFO  | OwnerProfile ready (db=data/owner_profile.sqlite3, owner=satyam, pronunciations=0, recent_corrections=50, style=on).
